,X,Time,ICS,ICC,ICE,PAGO,PEXP,BUS12,BUS5,DUR
2330,1,12/5/2014,100.6806398,113.9563024,92.15250968,16.65235797,15.41884998,20.96963597,18.50261997,27.13717596
2331,1,12/6/2014,95.57039242,99.31413001,93.16545923,16.91668112,18.50261997,18.50261997,18.50261997,21.1458514
2332,1,12/7/2014,87.96601894,98.06651296,81.47757984,15.37140736,17.07934151,15.37140736,15.94071874,22.20314397
2333,1,12/8/2014,97.07500108,96.61095973,97.37309581,14.23278459,19.92589843,18.78727566,19.35658705,22.77245535
2334,1,12/9/2014,93.50386604,115.5331517,79.35251086,17.49338615,16.14774107,14.80209598,16.14774107,26.91290178
2335,1,12/10/2014,88.96231386,95.42832274,84.80862547,12.95183398,16.65235797,18.50261997,15.26466148,23.59084046
2336,1,12/11/2014,114.723654,112.6220452,116.0737028,20.49520981,23.91107812,21.63383258,23.91107812,22.77245535
2337,1,12/12/2014,107.3560949,117.7592919,100.6732029,20.02636515,20.89707667,20.02636515,19.15565362,25.25063431
2338,1,12/13/2014,89.40285243,101.1162435,81.87830714,14.09723426,19.03126626,16.91668112,12.68751084,24.67015996
2339,1,12/14/2014,76.99728628,75.16580886,78.17380594,9.868063985,18.74932157,13.81528958,13.81528958,18.74932157
2340,1,12/15/2014,106.9018106,130.3418236,91.84422069,22.52492866,19.9506511,16.73280415,18.01994293,27.67348378
2341,1,12/16/2014,90.16900647,105.6607037,80.21732154,16.73280415,18.01994293,17.37637354,12.22781842,23.81206744
2342,1,12/17/2014,83.98083926,103.8887259,71.19224598,15.94071874,18.21796428,11.38622767,12.52485044,23.91107812
2343,1,12/18/2014,82.84221649,80.59987424,84.2826709,12.52485044,19.35658705,17.07934151,13.66347321,18.21796428
2344,1,12/19/2014,104.3811638,106.0720557,103.2949547,16.03560397,19.73612797,22.20314397,19.73612797,24.67015996
2345,1,1/2/2015,111.7096525,133.3422735,97.81311009,24.37992279,18.28494209,20.89707667,19.15565362,26.99205737
2346,1,1/3/2015,100.3904027,99.95017008,100.6732029,13.93138445,16.54351903,22.63849973,20.89707667,24.37992279
2347,1,1/4/2015,86.13822976,103.5822936,74.93236738,14.80209598,16.36021134,17.13926903,10.90680756,24.92984586
2348,1,1/5/2015,76.68330243,81.12916632,73.82733152,15.47491852,18.83903124,14.12927343,10.76516071,15.47491852
2349,1,1/6/2015,97.86119299,115.5331517,86.50893364,18.32640454,16.2118194,21.85071311,13.39237255,26.07988339
2350,1,1/7/2015,95.74660785,101.8671242,91.81485983,15.62443464,16.85794264,19.32495864,18.50261997,23.43665196
2351,1,1/8/2015,101.3855016,105.8017387,98.54856254,18.1854322,18.60834923,23.68335356,16.49376409,22.41460248
2352,1,1/9/2015,91.48539841,100.0513583,85.98272608,17.49338615,15.47491852,18.1662087,17.49338615,20.85749888
2353,1,1/10/2015,95.96113098,105.6607037,89.73023903,14.80209598,19.30708171,18.01994293,16.08923476,25.74277561
2354,1,1/11/2015,102.7681149,111.166492,97.37309581,19.92589843,21.0645212,18.21796428,18.78727566,22.77245535
2355,1,1/12/2015,100.6806398,114.1315078,92.03995973,19.18790219,18.63967642,20.28435375,15.89854753,24.67015996
2356,1,1/13/2015,105.6146718,124.3635079,93.57063905,22.20314397,18.74932157,20.72293437,16.28230557,25.65696636
2357,1,1/14/2015,108.7865495,120.9394922,100.9796415,20.61720511,18.50261997,24.84637539,16.91668112,25.90366796
2358,1,1/15/2015,111.5355102,125.6249874,102.4845951,20.72293437,18.74932157,23.68335356,18.74932157,27.63057916
2359,1,1/16/2015,89.57906786,102.918357,81.01006467,14.80209598,18.50261997,18.50261997,11.10157198,24.67015996
2360,1,1/17/2015,98.70702705,120.5790695,84.65668304,17.76251517,19.73612797,13.81528958,16.77570877,28.61738556
2361,1,1/18/2015,93.27959186,109.2257544,83.03596376,18.50261997,17.26911197,17.26911197,14.80209598,23.43665196
2362,1,1/19/2015,90.81257586,94.89076047,88.19279782,9.419515622,17.49338615,17.49338615,17.49338615,26.91290178
2363,1,1/20/2015,103.3943574,106.0720557,101.6742354,17.02241037,18.50261997,20.72293437,21.46303917,23.68335356
2364,1,1/21/2015,92.55399892,113.3070115,79.22250664,20.89707667,15.6728075,16.54351903,14.80209598,22.63849973
2365,1,1/22/2015,96.5056897,115.5331517,84.2826709,17.07934151,20.49520981,14.80209598,14.80209598,27.32694642
2366,1,1/23/2015,96.56894652,109.2257544,88.43836134,18.9137893,18.9137893,18.09145064,15.62443464,23.02548263
2367,1,1/24/2015,89.67395309,103.8887259,80.54254949,17.07934151,12.52485044,18.21796428,17.07934151,22.77245535
2368,1,1/25/2015,117.1274132,128.1479463,110.0479517,21.3808053,19.73612797,23.8478213,22.20314397,27.95951462
2369,1,1/26/2015,88.47540281,101.5904839,80.05042825,18.69738439,16.36021134,17.13926903,14.02303829,20.25549976
2370,1,1/29/2015,89.16789853,105.0208228,78.98416557,16.44677331,17.26911197,16.44677331,13.15741865,23.8478213
2371,1,1/30/2015,86.77564059,108.6523546,72.72229565,17.49338615,13.45645089,13.45645089,16.14774107,24.2216116
2372,1,1/31/2015,107.729257,99.31413001,113.135036,20.08855883,24.3177291,21.1458514,22.20314397,17.97397369
2373,1,2/1/2015,90.81257586,102.918357,83.03596376,9.868063985,19.73612797,19.73612797,9.868063985,29.60419195
2374,1,2/2/2015,101.0601808,95.15540651,104.8533386,12.52485044,19.35658705,22.77245535,20.49520981,23.91107812
2375,1,2/3/2015,104.5938376,122.0580455,93.375035,19.3958499,18.3750157,19.3958499,17.86459859,27.56252354
2376,1,2/4/2015,90.81257586,109.5577226,78.77091304,19.08691323,17.52879787,12.85445177,16.36021134,22.98220165
2377,1,2/5/2015,93.0898214,105.8294635,84.90602446,17.07934151,18.21796428,16.32025967,15.94071874,23.53153719
2378,1,2/6/2015,97.39128518,105.7216447,92.03995973,17.54322486,20.28435375,19.18790219,15.35032175,23.02548263
2379,1,2/7/2015,96.29483363,100.1150694,93.84075893,15.89854753,18.09145064,18.09145064,19.73612797,22.47725685
2380,1,2/8/2015,89.40285243,95.70990297,85.35127701,14.80209598,18.32640454,18.32640454,14.09723426,21.85071311
2381,1,2/9/2015,84.39833427,94.08800081,78.17380594,13.81528958,17.76251517,15.29549918,13.32188638,22.20314397
2382,1,2/10/2015,91.79938226,101.6568776,85.46704267,16.77570877,18.74932157,17.76251517,14.30869278,22.20314397
2383,1,2/11/2015,99.69383345,100.3953981,99.24315651,19.53876669,20.13085053,18.94668285,20.13085053,18.94668285
2384,1,2/12/2015,86.91728745,111.5495323,71.09382173,21.03455744,17.13926903,14.02303829,10.90680756,21.81361512
2385,1,2/13/2015,93.77299506,107.9642749,84.65668304,16.28230557,16.28230557,17.76251517,16.28230557,25.16356316
2386,1,2/14/2015,95.74660785,102.918357,91.13956014,20.96963597,18.50261997,18.50261997,17.26911197,18.50261997
2387,1,2/15/2015,105.6146718,115.5331517,99.24315651,23.02548263,23.02548263,13.15741865,23.02548263,21.3808053
2388,1,2/16/2015,115.130305,137.1585139,100.9796415,23.26043653,19.03126626,20.08855883,21.1458514,29.60419195
2389,1,2/17/2015,99.44713185,115.5331517,89.11366104,19.73612797,17.26911197,20.96963597,14.80209598,24.67015996
2390,1,2/18/2015,93.77299506,117.4253709,78.57898575,19.24272477,14.80209598,15.54220078,16.28230557,25.90366796
2391,1,2/19/2015,99.82254732,117.1785597,88.6732482,18.66351232,17.37637354,19.30708171,16.08923476,26.386345
2392,1,2/20/2015,90.81257586,101.7715575,83.77265434,12.1108058,18.83903124,21.53032142,9.419515622,26.91290178
2393,1,2/21/2015,96.73341425,110.4872338,87.89812159,20.72293437,19.73612797,19.73612797,12.82848318,21.70974077
2394,1,2/22/2015,98.53540854,102.3698877,96.07218402,17.37637354,19.30708171,21.23778988,16.73280415,21.88135927
2395,1,2/23/2015,103.1476558,109.2257544,99.24315651,17.26911197,17.26911197,20.96963597,20.96963597,24.67015996
2396,1,2/26/2015,85.42999551,88.00996339,83.77265434,10.76516071,18.83903124,17.49338615,13.45645089,22.87596651
2397,1,2/27/2015,84.89173747,97.8724392,76.55308666,13.81528958,11.84167678,18.74932157,14.80209598,23.68335356
2398,1,2/28/2015,107.729257,120.9394922,99.24315651,21.85071311,17.62154283,20.44098968,21.1458514,24.67015996
2399,1,3/1/2015,106.9603169,120.6937495,98.13812064,19.51185379,20.85749888,19.51185379,18.1662087,26.91290178
2400,1,3/2/2015,91.38188724,106.7998323,81.47757984,17.07934151,18.78727566,16.51003013,13.09416183,23.91107812
2401,1,3/3/2015,80.79939329,89.93253905,74.93236738,13.49602868,17.41423056,12.62531716,14.36674021,20.89707667
2402,1,3/4/2015,78.37881524,92.82652134,69.09777799,14.80209598,18.35459901,12.43376062,10.06542526,20.72293437
2403,1,3/5/2015,84.98144714,90.30356242,81.5625826,14.35354761,17.04483779,13.90499925,17.49338615,20.18467633
2404,1,3/6/2015,90.81257586,99.31413001,85.35127701,14.27344969,18.50261997,17.4453274,14.80209598,23.78908282
2405,1,3/7/2015,109.5099603,131.4676291,95.40461086,22.59267281,15.58115366,24.15078817,17.13926903,28.04607659
2406,1,3/8/2015,85.17368216,113.7310382,66.82877101,18.32640454,18.32640454,13.39237255,7.753478845,25.37502167
2407,1,3/9/2015,94.38549558,114.2281729,81.63879197,19.3958499,16.33334728,16.33334728,15.82293018,24.50002093
2408,1,3/10/2015,91.45614525,100.7244797,85.5022757,15.44566537,18.01994293,16.73280415,16.08923476,23.16849805
2409,1,3/11/2015,95.46466317,105.8017387,88.82424689,16.91668112,18.1854322,16.49376409,18.1854322,23.68335356
2410,1,3/12/2015,98.60315269,111.5495323,90.28654999,17.13926903,19.47644207,18.69738439,15.58115366,25.70890354
2411,1,3/13/2015,112.3428973,136.1755429,97.03308477,22.87596651,20.18467633,20.18467633,17.49338615,29.60419195
2412,1,3/14/2015,93.27959186,106.0720557,85.06186285,18.50261997,17.26911197,18.50261997,14.80209598,22.20314397
2413,1,3/15/2015,71.07644789,90.30356242,58.72517463,13.15741865,19.73612797,6.578709323,8.223386654,21.3808053
2414,1,3/16/2015,100.2320915,115.5331517,90.40286956,24.2216116,16.14774107,21.53032142,16.14774107,20.18467633
2415,1,3/17/2015,104.7439603,115.5331517,97.81311009,20.02636515,19.15565362,18.28494209,20.89707667,24.37992279
2416,1,3/18/2015,86.58340558,104.7204706,74.93236738,21.1458514,14.80209598,15.85938855,13.74480341,19.03126626
2417,1,3/19/2015,110.9011347,126.3458328,100.9796415,20.08855883,21.1458514,20.08855883,19.03126626,28.54689938
2418,1,3/20/2015,96.5056897,98.06651296,95.50303511,18.21796428,21.63383258,20.49520981,14.80209598,19.35658705
2419,1,3/21/2015,95.74660785,115.5331517,83.03596376,20.96963597,14.80209598,17.26911197,17.26911197,23.43665196
2420,1,3/22/2015,96.09903871,112.8299814,85.35127701,20.08855883,20.08855883,15.85938855,14.80209598,23.26043653
2421,1,3/23/2015,93.77299506,105.441316,86.27740231,20.72293437,15.78890238,17.76251517,17.76251517,19.73612797
2422,1,3/26/2015,98.56605471,113.7310382,88.82424689,19.03126626,16.91668112,16.91668112,19.03126626,24.67015996
2423,1,3/27/2015,118.5665058,120.2636997,117.4762484,20.35288197,24.05340596,26.82879896,19.42775097,25.90366796
2424,1,3/28/2015,74.53027029,81.47320618,70.07020956,14.06199118,14.80209598,14.06199118,12.58178158,17.02241037
2425,1,3/29/2015,109.3151958,126.8864668,98.02761706,22.94324876,19.24272477,17.76251517,21.46303917,25.90366796
2426,1,3/30/2015,97.5408013,91.45036193,101.4532283,16.82056361,19.51185379,20.85749888,20.18467633,18.1662087
2427,1,3/31/2015,89.16789853,96.61095973,84.38656316,13.97975731,18.09145064,18.09145064,13.97975731,23.02548263
2428,1,4/2/2015,99.95504691,112.1939413,92.09292442,17.84958632,19.59100938,19.15565362,16.10816327,25.25063431
2429,1,4/1/2015,108.1889494,117.1785597,102.414129,19.30708171,19.9506511,22.52492866,18.66351232,25.74277561
2430,1,4/3/2015,99.69383345,121.2098093,85.87222249,19.98282957,19.24272477,17.76251517,14.06199118,26.64377276
2431,1,4/4/2015,92.66283786,115.5331517,77.97121603,20.35288197,15.72722698,16.65235797,13.87696498,24.05340596
2432,1,4/6/2015,91.63491453,100.8158913,85.73716255,18.9137893,18.09145064,15.62443464,17.26911197,19.73612797
2433,1,4/7/2015,99.51969114,117.7592919,87.80278516,20.89707667,14.80209598,21.7677882,15.6728075,24.37992279
2434,1,4/8/2015,99.921558,115.5331517,89.892853,17.07934151,19.35658705,18.21796428,15.94071874,27.32694642
2435,1,4/9/2015,98.21362385,119.7380832,84.38656316,18.9137893,18.9137893,19.73612797,11.51274132,27.13717596
2436,1,4/10/2015,88.88186769,110.5969277,74.93236738,18.01994293,15.44566537,14.15852659,14.80209598,24.45563683
2437,1,4/11/2015,95.25320465,104.1798365,89.51884086,16.28230557,22.20314397,15.54220078,15.54220078,23.68335356
2438,1,4/12/2015,97.39128518,107.1232886,91.13956014,14.80209598,16.44677331,18.9137893,18.9137893,26.31483729
2439,1,4/13/2015,84.5801144,91.63143554,80.05042825,12.46492293,16.36021134,14.80209598,16.36021134,22.59267281
2440,1,4/14/2015,94.10193052,119.7380832,77.63356618,19.73612797,18.09145064,19.73612797,8.223386654,26.31483729
2441,1,4/15/2015,82.3542353,99.31413001,71.45939751,12.68751084,10.5729257,13.74480341,17.97397369,25.37502167
2442,1,4/16/2015,80.56497095,71.86655488,86.1527316,12.52485044,17.07934151,17.07934151,17.07934151,14.80209598
2443,1,4/17/2015,105.6146718,120.2636997,96.20430787,16.65235797,14.80209598,25.90366796,16.65235797,29.60419195
2444,1,4/18/2015,122.0614451,128.1479463,118.1515481,21.3808053,23.02548263,26.31483729,21.3808053,27.95951462
2445,1,4/19/2015,115.976139,111.7487133,118.6917878,23.68335356,25.16356316,22.20314397,23.68335356,19.24272477
2446,1,4/20/2015,88.47540281,93.62324522,85.16848912,14.02303829,17.13926903,15.58115366,17.91832671,21.81361512
2447,1,4/21/2015,81.70359372,100.9776194,69.32218528,18.21796428,17.07934151,17.07934151,6.831736605,20.49520981
2448,1,4/22/2015,99.69383345,115.5331517,89.51884086,19.24272477,19.24272477,17.76251517,16.28230557,25.16356316
2449,1,4/23/2015,109.3151958,117.4253709,104.1053143,19.98282957,20.72293437,20.72293437,20.72293437,25.16356316
2450,1,4/24/2015,92.15822095,101.7715575,85.98272608,20.18467633,17.49338615,21.53032142,12.1108058,18.83903124
2451,1,4/25/2015,101.9141478,106.0720557,99.24315651,22.20314397,20.35288197,24.05340596,14.80209598,18.50261997
2452,1,4/29/2015,93.92880659,103.5822936,87.72751956,19.47644207,20.25549976,17.91832671,14.02303829,20.25549976
2453,1,4/30/2015,90.81257586,104.7204706,81.87830714,15.85938855,18.50261997,15.33074226,14.80209598,24.3177291
2454,1,5/1/2015,90.81257586,100.6657152,84.48303454,16.91668112,16.38803483,18.50261997,15.33074226,21.67449768
2455,1,5/2/2015,82.04096343,91.70520627,75.83276698,11.51274132,13.70564442,15.89854753,15.35032175,23.57370841
2456,1,5/3/2015,91.86986843,103.3688854,84.48303454,17.4453274,18.50261997,18.50261997,13.21615712,22.20314397
2457,1,5/4/2015,87.94765406,99.66292618,80.42190041,14.80209598,15.27958294,18.14450475,14.32460901,23.39686138
2458,1,5/5/2015,97.72022065,107.9642749,91.13956014,14.80209598,21.21633757,17.76251517,15.29549918,26.64377276
2459,1,5/6/2015,89.25446049,105.5741033,78.77091304,19.47644207,18.69738439,14.02303829,14.02303829,21.03455744
2460,1,5/9/2015,98.50966577,112.505601,89.51884086,18.35459901,20.72293437,15.98626365,16.57834749,24.86752124
2461,1,5/7/2015,82.73870533,93.1705612,76.03740325,16.82056361,18.1662087,13.45645089,13.45645089,18.83903124
2462,1,5/8/2015,82.84221649,92.24430005,76.80242809,12.52485044,14.80209598,15.94071874,14.80209598,22.77245535
2463,1,5/10/2015,76.01047988,115.5331517,50.62157826,14.80209598,14.80209598,5.920838391,8.881257586,29.60419195
2464,1,5/11/2015,85.17368216,93.90778946,79.56299389,13.39237255,18.32640454,14.09723426,14.80209598,22.55557482
2465,1,5/12/2015,103.3374263,118.4442581,93.63297441,18.21796428,19.35658705,18.21796428,18.21796428,27.32694642
2466,1,5/13/2015,78.47749588,87.78060349,72.50128847,14.30869278,17.26911197,13.81528958,11.84167678,19.24272477
2467,1,5/14/2015,86.77564059,106.9321553,73.82733152,18.83903124,20.18467633,12.78362834,10.76516071,22.20314397
2468,1,5/15/2015,108.2268064,117.7592919,102.1032494,21.7677882,19.15565362,20.02636515,21.7677882,23.50921126
2469,1,5/16/2015,106.4853834,119.9854321,97.81311009,21.7677882,18.28494209,21.7677882,18.28494209,24.37992279
2470,1,5/17/2015,102.4427941,96.61095973,106.1890963,16.91668112,22.20314397,19.03126626,22.20314397,20.08855883
2471,1,5/18/2015,106.4370105,111.3282201,103.2949547,16.44677331,14.80209598,21.3808053,25.49249863,26.31483729
2472,1,5/20/2015,92.45725319,102.918357,85.73716255,18.09145064,17.26911197,16.44677331,17.26911197,21.3808053
2473,1,5/19/2015,90.16900647,100.7244797,83.38829404,15.44566537,17.37637354,16.08923476,16.08923476,23.16849805
2474,1,5/21/2015,97.15633128,104.7204706,92.29721676,22.20314397,21.1458514,19.03126626,14.80209598,17.97397369
2475,1,5/22/2015,92.927161,93.90778946,92.29721676,14.80209598,22.20314397,17.97397369,14.80209598,21.1458514
2476,1,5/23/2015,76.01047988,61.46974612,85.35127701,12.68751084,12.68751084,25.37502167,12.68751084,10.5729257
2477,1,5/28/2015,94.33688443,108.3246976,85.35127701,19.03126626,16.91668112,17.62154283,16.2118194,22.55557482
2478,1,5/29/2015,83.02199903,103.5822936,69.81430652,17.13926903,20.25549976,10.90680756,10.12774988,22.59267281
2479,1,5/30/2015,108.7865495,118.236322,102.7161264,20.08855883,17.97397369,21.1458514,22.20314397,25.37502167
2480,1,5/31/2015,93.63202271,106.5225841,85.35127701,18.32640454,15.50695769,19.03126626,16.2118194,22.55557482
2481,1,6/1/2015,83.11548595,97.36784741,73.95993582,17.76251517,18.35459901,15.39417982,10.06542526,19.53876669
2482,1,6/2/2015,101.3172891,117.9747248,90.61674747,18.62199171,20.53193958,17.18953081,16.23455688,26.73927015
2483,1,6/3/2015,86.37194707,96.61095973,79.79452521,13.32188638,17.76251517,17.76251517,11.84167678,23.68335356
2484,1,6/4/2015,102.8392788,124.9942477,88.60718627,22.20314397,19.42775097,20.35288197,12.95183398,25.90366796
2485,1,6/5/2015,85.87854387,110.1268111,70.30174088,17.62154283,16.91668112,11.98264912,12.68751084,24.67015996
2486,1,6/6/2015,109.3151958,115.5331517,105.3208538,22.20314397,22.20314397,23.43665196,17.26911197,22.20314397
2487,1,6/7/2015,92.04608386,107.648905,82.02301421,16.03560397,17.26911197,16.65235797,14.80209598,25.28691396
2488,1,6/8/2015,102.726458,113.6870842,95.68548006,19.13441675,19.49544348,20.21749694,17.32928309,24.54981772
2489,1,6/9/2015,107.3560949,113.3070115,103.5332958,19.59100938,20.02636515,22.63849973,19.15565362,23.94456702
2490,1,6/10/2015,83.68564076,87.50027472,81.23516457,13.70564442,20.28435375,17.54322486,10.41628976,19.73612797
2491,1,6/11/2015,108.575091,130.6709052,94.38099869,20.72293437,19.24272477,22.20314397,14.80209598,29.60419195
2492,1,6/12/2015,97.5408013,125.8543473,79.35251086,18.83903124,13.45645089,16.14774107,17.49338615,29.60419195
2493,1,6/13/2015,80.94451188,96.61095973,70.8805692,9.868063985,16.44677331,15.62443464,9.868063985,27.13717596
2494,1,6/14/2015,94.75980145,113.0101928,83.03596376,19.73612797,15.78890238,16.77570877,16.77570877,23.68335356
2495,1,6/15/2015,124.1172918,127.3595216,122.0345213,20.35288197,21.27801297,24.05340596,27.75392996,28.67906096
2496,1,6/16/2015,99.17897793,100.7244797,98.18616568,15.44566537,18.66351232,19.9506511,19.9506511,23.16849805
2497,1,6/17/2015,79.493326,102.1763103,64.92204245,11.31924986,13.93138445,17.41423056,6.965692224,27.8627689
2498,1,6/18/2015,95.74660785,115.5331517,83.03596376,22.69654716,16.77570877,18.74932157,13.81528958,21.70974077
2499,1,6/19/2015,83.98083926,103.8887259,71.19224598,17.07934151,18.21796428,11.38622767,12.52485044,22.77245535
2500,1,6/20/2015,116.7162438,129.7247956,108.3597024,23.12827496,19.42775097,22.20314397,23.12827496,26.82879896
2501,1,6/21/2015,109.8438421,126.3458328,99.24315651,23.26043653,19.03126626,21.1458514,19.03126626,25.37502167
2502,1,6/22/2015,80.94451188,83.9961651,78.98416557,12.33507998,14.80209598,19.73612797,12.33507998,19.73612797
2503,1,6/23/2015,100.6806398,102.918357,99.24315651,9.868063985,24.67015996,14.80209598,19.73612797,29.60419195
2504,1,6/25/2015,98.21362385,106.0720557,93.16545923,20.96963597,18.50261997,19.73612797,17.26911197,19.73612797
2505,1,6/26/2015,82.91812467,95.34948027,74.93236738,14.80209598,18.74932157,12.82848318,12.82848318,21.70974077
2506,1,6/27/2015,90.03351818,107.565913,78.77091304,16.36021134,16.36021134,14.80209598,15.58115366,24.92984586
2507,1,6/28/2015,103.8732488,113.3070115,97.81311009,18.28494209,18.28494209,22.63849973,17.41423056,25.25063431
2508,1,6/29/2015,98.21362385,115.5331517,87.08776195,19.73612797,20.22953117,14.80209598,16.77570877,24.67015996
2509,1,6/30/2015,91.73770686,103.7067817,84.04891331,16.65235797,16.65235797,17.57748897,15.72722698,23.12827496
2510,1,7/1/2015,86.49529787,91.88041175,83.03596376,16.03560397,18.50261997,15.41884998,15.41884998,19.11937397
2511,1,7/2/2015,68.6094319,98.97623373,49.10215394,18.50261997,13.87696498,9.251309985,5.550785991,19.42775097
2512,1,7/5/2015,111.9584273,118.236322,107.9255812,23.26043653,20.08855883,24.3177291,20.08855883,22.20314397
2513,1,7/6/2015,84.78209231,93.10685011,79.43436537,15.35032175,16.99499908,15.35032175,14.80209598,20.28435375
2514,1,7/7/2015,95.04174614,103.6392025,89.51884086,15.225013,18.1854322,18.1854322,16.91668112,24.52918762
2515,1,7/8/2015,99.97577813,122.7416058,85.35127701,21.1458514,16.91668112,20.44098968,13.39237255,26.07988339
2516,1,7/9/2015,88.12128568,93.1705612,84.87769021,17.49338615,19.51185379,15.47491852,15.47491852,18.1662087
2517,1,7/10/2015,85.87854387,109.2257544,70.8805692,17.26911197,20.96963597,13.56858798,7.401047988,24.67015996
2518,1,7/11/2015,90.81257586,104.4024505,82.08259948,14.80209598,14.80209598,17.41423056,16.54351903,25.25063431
2519,1,7/12/2015,99.03596251,107.1232886,93.84075893,18.09145064,20.55846663,18.09145064,17.26911197,23.02548263
2520,1,7/13/2015,105.6146718,126.3458328,92.29721676,19.03126626,17.97397369,20.08855883,16.91668112,29.60419195
2521,1,7/14/2015,110.2403268,113.1678777,108.3597024,15.72722698,22.20314397,22.20314397,20.35288197,27.75392996
2522,1,7/15/2015,84.89173747,102.918357,73.31164811,16.77570877,17.76251517,14.80209598,10.85487038,22.69654716
2523,1,7/16/2015,87.11205187,102.918357,76.95826648,14.80209598,17.26911197,18.50261997,9.868063985,24.67015996
2524,1,7/17/2015,93.50386604,101.7715575,88.19279782,12.1108058,14.80209598,20.18467633,17.49338615,26.91290178
2525,1,7/18/2015,90.81257586,111.3282201,77.63356618,16.44677331,18.09145064,14.80209598,13.15741865,26.31483729
2526,1,7/19/2015,94.51309985,102.918357,89.11366104,16.03560397,17.26911197,18.50261997,17.26911197,23.43665196
2527,1,7/20/2015,92.45725319,119.7380832,74.93236738,21.3808053,18.09145064,13.15741865,13.15741865,24.67015996
2528,1,7/21/2015,104.7923332,126.0454805,91.13956014,21.3808053,18.09145064,18.09145064,18.09145064,27.13717596
2529,1,7/22/2015,92.66283786,110.8026037,81.01006467,16.65235797,16.65235797,18.50261997,12.95183398,25.90366796
2530,1,7/23/2015,67.55213933,93.90778946,50.62157826,12.68751084,10.5729257,12.68751084,6.343755419,23.26043653
2531,1,7/24/2015,102.6542526,123.1020285,89.51884086,20.72293437,20.72293437,10.36146718,22.20314397,26.64377276
2532,1,7/25/2015,84.08435042,94.89076047,77.14243912,12.1108058,14.80209598,20.18467633,10.76516071,24.2216116
2533,1,7/26/2015,96.73341425,126.8864668,77.3634463,20.72293437,17.76251517,17.76251517,10.36146718,28.12398236
2534,1,7/27/2015,68.6094319,91.88041175,53.6604269,9.251309985,12.95183398,7.401047988,11.10157198,25.90366796
2535,1,7/29/2015,88.34555986,121.840549,66.82877101,20.55846663,17.26911197,14.80209598,7.401047988,26.31483729
2536,1,7/30/2015,95.74660785,109.9265763,86.63756215,16.99499908,18.09145064,18.09145064,15.35032175,25.21838574
2537,1,7/31/2015,76.01047988,75.46262756,76.3624138,12.18996139,16.54351903,16.54351903,12.18996139,16.54351903
2538,1,8/1/2015,88.20044128,99.95017008,80.65255306,18.28494209,15.6728075,14.80209598,17.41423056,20.02636515
2539,1,8/2/2015,95.74660785,102.918357,91.13956014,16.2118194,16.91668112,20.44098968,16.91668112,23.26043653
2540,1,8/3/2015,100.0638858,116.7157887,89.36689843,18.50261997,16.65235797,20.35288197,16.18979247,26.36623346
2541,1,8/4/2015,98.41365217,114.5103305,88.07333448,18.80266246,20.0028324,15.60220927,16.80237922,25.20356883
2542,1,8/5/2015,93.63202271,111.9289246,81.87830714,21.1458514,17.97397369,15.50695769,15.15452683,21.85071311
2543,1,8/6/2015,110.7384743,125.7220243,101.1132172,21.0645212,18.78727566,22.20314397,19.35658705,27.32694642
2544,1,8/7/2015,98.70702705,115.5331517,87.89812159,18.74932157,17.76251517,21.70974077,12.82848318,25.65696636
2545,1,8/8/2015,81.93131827,92.82652134,74.93236738,14.21001214,18.94668285,13.6179283,11.84167678,21.31501821
2546,1,8/11/2015,100.4661167,120.4693757,87.61625736,18.66351232,18.66351232,16.08923476,17.37637354,27.67348378
2547,1,8/9/2015,91.63491453,94.50849396,89.78896074,14.80209598,19.73612797,17.26911197,16.44677331,21.3808053
2548,1,8/10/2015,96.62768499,111.4783963,87.08776195,19.03126626,18.50261997,17.4453274,15.85938855,23.78908282
2549,1,8/12/2015,104.7923332,121.840549,93.84075893,21.3808053,19.73612797,18.9137893,17.26911197,25.49249863
2550,1,8/13/2015,83.90493107,105.441316,70.07020956,17.76251517,16.77570877,12.82848318,11.84167678,22.69654716
2551,1,8/14/2015,89.67395309,98.06651296,84.2826709,17.07934151,18.21796428,15.94071874,15.94071874,20.49520981
2552,1,8/15/2015,90.81257586,88.5014489,92.29721676,19.03126626,16.91668112,21.1458514,16.91668112,14.80209598
2553,1,8/16/2015,89.88744486,94.24568574,87.08776195,19.42775097,21.27801297,16.65235797,13.87696498,16.65235797
2554,1,8/17/2015,77.06777245,93.90778946,66.2499427,13.74480341,15.85938855,10.5729257,12.68751084,22.20314397
2555,1,8/18/2015,97.72022065,113.0101928,87.89812159,17.76251517,18.74932157,17.76251517,15.78890238,25.65696636
2556,1,8/19/2015,96.73341425,100.3953981,94.38099869,17.76251517,19.73612797,18.74932157,17.76251517,20.72293437
2557,1,8/20/2015,103.3374263,95.15540651,108.59346,12.52485044,23.91107812,20.49520981,20.49520981,23.91107812
2558,1,8/21/2015,92.04608386,87.14986376,95.19135832,14.80209598,19.73612797,19.73612797,17.26911197,18.50261997
2559,1,8/22/2015,92.45725319,117.6356175,76.28296678,20.55846663,18.09145064,14.80209598,12.33507998,24.67015996
2560,1,8/23/2015,104.3811638,124.9942477,91.13956014,23.43665196,19.73612797,18.50261997,16.03560397,24.67015996
2561,1,8/24/2015,82.17801987,98.18780906,71.89351874,17.88586597,17.26911197,11.10157198,14.18534198,19.73612797
2562,1,8/25/2015,87.32972975,99.95017008,79.22250664,18.28494209,18.28494209,14.80209598,13.93138445,20.02636515
